Id,Address,Sold Price,Summary,Type,Year built,Heating,Cooling,Parking,Lot,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Total spaces,Garage spaces,Region,Elementary School,Elementary School Score,Elementary School Distance,Middle School,Middle School Score,Middle School Distance,High School,High School Score,High School Distance,Flooring,Heating features,Cooling features,Appliances included,Laundry features,Parking features,Tax assessed value,Annual tax amount,Listed On,Listed Price,Last Sold On,Last Sold Price,City,Zip,State
21126,6252 Mahan Dr,1010000.0,"Welcome to this lovely home located in the desirable Blossom Valley neighborhood on a tree lined street with a view of the Santa Teresa foothills. Newly renovated! This spacious home has a light, airy and bright floor plan. This home features a spacious living room, formal dining room, family room and eat-in kitchen.  All ideal for day-to-day living and social gatherings. The large 2nd floor room can potentially be converted to two bedrooms.  The kitchen is filled with natural light and has deep kitchen cabinets offering plenty of storage.  Mature fruit bearing trees: loquat, pomegranate, mulberry, mandarin orange.  Conveniently located to the Light Rail Station, HWY 85/87/101, Kaiser hospital, hiking trails and parks. Close to stores (Costco, Nob Hill, Target, Safeway & Lowes).   Highly sought after schools. Washer and dryer included.  This is a great opportunity for you to own a home in a wonderful neighborhood!",SingleFamily,1969.0,Central Forced Air,None,"Garage, Garage - Attached, Covered",5702.0,3,2.0,2.0,1817.0,2.0,2.0,San Jose,Taylor (Bertha) Elementary School,6.0,0.8,,,,Santa Teresa High School,8.0,0.5,,Forced air,None,,,"Garage, Garage - Attached, Covered",95032.0,2528.0,2020-05-28,998000.0,,,San Jose,95123,CA
14474,2500 Glen Canyon Rd,1369000.0,"Are you dreaming of living somewhere that feels like a retreat? This is it! Stunning modern updated home with privacy, views, abundant light, and usable land all located in a coveted location! From the moment you step into this serene home, you will notice every touch of quality in every upgrade made. Absolutely beautiful kitchen with custom cabinetry, exquisite granite, pantry, built in eating area, access to deck. Separate dining area surrounded by windows. Large family room with open beam ceiling, stunning fireplace and views will make you feel you are in an enchanted area. There is a 1/2 bath and laundry room on the 1st level also. Upstairs are all the bedrooms, each takes full advantage of the beautiful views. The Master retreat has abundant windows and space. Huge walk in closet. Additionally there are abundant outdoor areas and deck space. Oversized 2 car garage and large parking area in front of home. Separate entry to finished approx 300sq ft basement.",SingleFamily,1979.0,Central Forced Air,None,"Garage, Garage - Attached",57934.8,4,3.0,2.0,2379.0,0.0,0.0,Santa Cruz,De Laveaga Elementary School,5.0,2.7,Mission Hill Middle School,6.0,3.5,Harbor High School,7.0,3.0,"Tile, Hardwood, Carpet",Forced air,None,"Dishwasher, Range / Oven",Inside,"Garage, Garage - Attached",1351180.0,15076.0,2020-04-30,1369000.0,2007-03-26,1125000.0,Santa Cruz,95060,CA
24684,2939 Leeward Ave #208,720000.0,"40 units remaining! Many floor plans available. BRAND NEW CONSTRUCTION! LARGE living rooms and LARGE bedrooms with great views of DTLA, Koreatown & Hollywood. Quartz Countertops, Thor Appliances, Hardwood Flooring & very spacious laundry rooms. Two assigned SIDE BY SIDE parking spaces in secured garage, bicycle storage & Electric vehicle charging stations. On-site fitness room, Pool, Lounge/Club Room, 2 courtyards and  20 guest parking. Conveniently located to Metro Station on Vermont and Wilshire. Plenty of restaurants and entertainment within walking distance. Minutes from DTLA. Pictures may be photos of a different unit. 3D  https://my.matterport.com/show/?m=T8XeseJaweX/  Sales Office OPEN DAILY from 11-5pm",Condo,2019.0,Central,Central Air,"Assigned, Side By Side",,2,2.0,2.0,1156.0,0.0,0.0,Los Angeles,Hoover Street Elementary School,8.0,0.2,,,,,,,"Tile, Wood",Central,Central Air,"Dishwasher, Disposal, Oven, Gas Range",Inside,"Assigned, Side By Side",,,2020-09-10,749000.0,,,Los Angeles,90005,CA
16919,1202 Caspian Sea Dr,840000.0,"When you enter this quiet, serene community of townhomes, you'd never know you were in the heart of bustling Silicon Valley. Outside is beautifully manicured landscaping, and inside you'll find 2 large bedrooms and 2 full bathrooms. The second bedroom is equipped with a Murphy bed and built-in desk easily converting guest quarters or a child's sanctuary into a shelter-in-place office. The rest of the 1,150 square foot home is all about entertaining. A generously sized living room flows into the open dining area and through a large slider onto the extremely private patio and garden. The oversized, secure 2 car garage includes many storage cabinets and safely accesses the home via the enclosed patio. The rest of the complex is a maze of tree-lined green belts and features a community pool and spa. Outside the community, you're just steps away from an entrance to the Los Gatos Creek Trail and a short distance from light rail, shops and restaurants. Don't miss this affordable opportunity!",Townhouse,1977.0,Central Forced Air - Gas,"Ceiling Fan, Central AC","Garage, Garage - Attached, Covered",1149.0,"Ground Floor Bedroom, Master Bedroom on Ground Floor, More than One Bedroom on Ground Floor, Walk-in Closet",2.0,2.0,1150.0,2.0,2.0,San Jose,Blackford Elementary School,3.0,0.3,Monroe Middle School,4.0,1.5,Del Mar High School,5.0,0.6,"Tile, Hardwood","Forced air, Gas",Central,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer","Washer / Dryer, Inside, Electricity Hookup (220V)","Garage, Garage - Attached, Covered",779348.0,10474.0,2020-06-24,789888.0,2016-05-09,720000.0,San Jose,95126,CA
37167,2765 Terrace Pine Dr UNIT A,290000.0,"Convenient 2 bedroom, 1 full bathroom, single story condo in the gated community of Iris Gardens in the heart of San Ysidro! Enjoy this main entry level unit with an open floor plan, an inviting fireplace, tile, and carpet flooring. The kitchen offers white cabinetry, white appliances, tile flooring, and welcomes lots of natural light. Enjoy sliding doors to the outdoor private patio, a spacious living room, large bedrooms, and a shower-in-tub feature in the beautifully lit bathroom. Nearby markets!  Please include RPA, current POF, & lender prequal letter/approval (PDF only) Seller's choice of services, Home Inspection Contingency to be 10 days or less, Appraisal Contingency to be 14 days or less, Loan Contingency to be 21 days or less. Please cross-qualify with Seller's preferred lenders. Contingencies are removed automatically on scheduled contract dates as per the Buyer signed Terms and Conditions. In order to protect your client, please submit any request for repairs or credit within the next couple of days. PLEASE SEE SUPPLEMENTS for forms and detail. MLS is deemed reliable but may not always be accurate. Agents/brokers to verify all information and complete buyer due diligence. Zillow, Inc., an affiliate of Seller, holds a real estate broker license in the state where the property is located. Thank you so much for showing and submitting! Other Fees: 0 Sewer:  Sewer Connected Topography: LL",Condo,1979.0,"Natural Gas, Fireplace(s), Forced Air",None,Garage,,2,1.0,1.0,861.0,2.0,1.0,San Diego,Sunnyslope Elementary School,3.0,0.8,Southwest Middle School,2.0,0.1,Southwest Senior High School,5.0,0.6,,"Natural Gas, Fireplace(s), Forced Air",None,"Dishwasher, Refrigerator","Washer Hookup, Gas & Electric Dryer Hookup, Community",Garage,185656.0,2092.0,2020-10-02,303900.0,2020-08-14,280000.0,San Ysidro,92173,CA
10314,15509 S White Ave,465000.0,WOW!!!WOW!!! Great looking 3 bedroom in a good area.  This home offers good size bedrooms and living room.  The outside offers a 2 car detached garage and plenty of backyard.  Property belongs to Los Angeles County not the city of Compton.  No Presale is required. Truly a must see!!!!,SingleFamily,1949.0,,None,Garage,5132.0,3,1.0,1.0,980.0,2.0,2.0,Compton,,,,,,,Dominguez High School,3.0,0.9,,,None,,None,Garage,197041.0,2994.0,2020-04-16,459999.0,,,Compton,90221,CA
17844,219 Redwood Ave,1200000.0,"219 Redwood Ave, Milpitas, CA 95035 is a single family home that contains 1,262 sq ft and was built in 1977. It contains 3 bedrooms and 2 bathrooms. This home last sold for $1,200,000 in July 2020. 
 
The Zestimate for this house is $1,250,691. The Rent Zestimate for this home is $3,500/mo.",SingleFamily,1977.0,Central Forced Air,None,"Garage, Garage - Attached, Covered",7718.0,3,2.0,2.0,1262.0,2.0,2.0,Milpitas,Curtner Elementary School,8.0,0.1,Thomas Russell Middle School,9.0,1.1,Milpitas High School,9.0,1.0,"Tile, Hardwood, Carpet","Forced air, Gas",None,,,"Garage, Garage - Attached, Covered",722778.0,8694.0,2020-06-19,1100000.0,2007-02-23,450000.0,Milpitas,95035,CA
27918,2519 E 127th St,405000.0,"Very nice and cozy 2 Bedroom 1 Bath, a great opportunity for first time home buyers. Very well kept and updated. Newer double pane windows, new water heater less than 1 year old, tile flooring in kitchen, bathroom and hallway. Recently upgraded backyard, which is very spacious for your family and friends gatherings, under the nice breeze of the fruit trees. This energy efficient home, comes with an all paid off and transferable solar system, for you to heat or cool your home at a very minimum cost. Gate in the back of the alley gives you access to park all your cars inside. This house is move in ready and will not last.",SingleFamily,1951.0,"Wall Furnace, Solar",None,"No Driveway, On Street",3319.0,2,1.0,1.0,828.0,0.0,0.0,Compton,Martin Luther King Elementary School,5.0,0.4,Bunche Middle School,2.0,0.2,Centennial High School,3.0,1.7,"Carpet, Tile","Wall Furnace, Solar",None,"Gas Range, Water Heater","Laundry Room, Outside","No Driveway, On Street",312119.0,4265.0,2020-07-28,398900.0,2020-01-31,360000.0,Compton,90222,CA
11479,228 Oakhurst Pl,1940000.0,"Meticulously remodeled home on the best street in coveted Suburban Park!  Impeccably updated kitchen with new white cabinets, a farm house style sink, new countertops and stainless appliances.  Completely remodeled bathroom featuring an oversized sink with two faucets, new tile, bathtub/shower and toilet.  New windows, exterior doors, furnace, water heater, A/C, draught tolerant landscaping in front and large vegetable garden in back with drip irrigation. Open floor plan with French doors to the back yard offer the quintessential California lifestyle!  Bonus family room (with laundry hookups) in converted 1 car garage (not included in square footage). Fantastic neighborhood with many annual events including an Easter Egg Hunt and 4th of July parade.  Leased solar panel system on roof.  Award-winning Menlo Park Schools. Conveniently located near Facebook, Stanford, Highway 101, Menlo Park, Palo Alto and all that Silicon Valley has to offer.",SingleFamily,1948.0,Central Forced Air - Gas,Central AC,"Garage, Garage - Attached",5998.0,3,1.0,1.0,1210.0,0.0,0.0,Menlo Park,Encinal Elementary School,8.0,1.1,Hillview Middle School,8.0,2.7,Menlo-Atherton High School,7.0,1.0,"Tile, Wood, Carpet","Forced air, Gas",Central,"Dishwasher, Garbage disposal, Refrigerator",In Utility Room,"Garage, Garage - Attached",1655482.0,20704.0,2020-05-14,1899000.0,2016-03-29,1460000.0,Menlo Park,94025,CA
40761,1077 Vernier Pl,2450000.0,"This beautiful home is ideally located in a private garden setting at the end of a quiet cul-de-sac on the Stanford campus. The home sits on an oversized lot of over 1/4 acre (13,423 sqft.) with 4 bedrooms & 2 full bathrooms, all conveniently located on one level. The ideal kitchen-and-family-room combination boasts high-vaulted ceilings & abundant natural light through french doors which lead to the back yard patio. Tranquil yard with towering redwoods, lush level lawns & serene privacy. Close proximity to 'The Dish' & access to Palo Alto Schools! *AVAILABLE TO APPROVED STANFORD FACULTY AND STAFF ONLY*",SingleFamily,1970.0,Central Forced Air - Gas,Central AC,"Garage, Garage - Attached, Covered",13503.6,"Ground Floor Bedroom, Master Bedroom on Ground Floor, More than One Bedroom on Ground Floor",2.0,2.0,1930.0,2.0,2.0,Stanford,Lucille M. Nixon Elementary School,8.0,0.4,Terman Middle School,7.0,1.9,Henry M. Gunn High School,9.0,1.5,"Hardwood, Other","Forced air, Gas",Central,"Dishwasher, Microwave, Range / Oven, Refrigerator",In Garage,"Garage, Garage - Attached, Covered",1911830.0,23277.0,2020-08-19,2980000.0,,,Stanford,94305,CA
28421,406 Donahe Dr,1250000.0,"EXCEPTIONAL EASTBROOK! SPECTACULAR SINGLE STORY FLOORPLAN* NEW CUSTOM INTERIOR/EXTERIOR PAINT, GLEAMING LAMINATE FLOORING* NEW PLUSH CARPET & PAD, FRESHLY PAINTED CABINETS IN KITCHEN* NEW DISHWASHER, INFORMAL DINING AREA, FORMAL LIVING ROOM, SEPARATE FAMILY ROOM, FIREPLACE* UPDATED BATHS, NEWER LIGHT AND WATER FIXTURES*  NEW HARDWARE ON INTERIOR DOORS, NEW CLOSET DOORS IN BEDROOMS* LAUNDRY AREA IN GARAGE, NEW PRISTINE LANDSCAPE, NEW SOD, NEW CONCRETE FRONT PORCH AND BACK PATIO* ATTACHED 2-CAR GARAGE, NEW ROLL-UP GARAGE DOOR AND OPENER* CONVENIENT LOCATION, CLOSE TO SCHOOLS, PARKS AND SHOPPING* CURTER ELEMENTARY! MUST SEE, DON'T WAIT!",SingleFamily,1976.0,Forced Air,Central AC,"Garage, Garage - Attached, Covered",6259.0,4,2.0,2.0,1482.0,2.0,2.0,Milpitas,Curtner Elementary School,8.0,0.7,Thomas Russell Middle School,9.0,0.8,Milpitas High School,9.0,0.6,"Tile, Laminate, Carpet",Forced air,Central,"Dishwasher, Range / Oven, Refrigerator","In Garage, Electricity Hookup (220V)","Garage, Garage - Attached, Covered",101336.0,1459.0,2020-08-14,1100000.0,,,Milpitas,95035,CA
23032,2000 Washington St #1,9000000.0,"The maisonette apartment at 2000 Washington Street offers a rare opportunity to acquire a home-like residence in one of San Francisco's most prestigious doorman buildings. As one of only three such apartments in the Pacific Heights neighborhood, this property offers an elegant combination of full-service city living, grand entertaining spaces, and coveted views of the San Francisco Bay and Golden Gate Bridge. The interiors have been designed to the highest contemporary architectural standards to take advantage of a desirable open-plan arrangement for a substantial art collection.  Private living quarters are comprised of 3 spacious en-suite bedrooms enjoying outlooks to Lafayette Park and bay views from the master suite. A true gourmet's kitchen connects to an intimate sitting area with a gas burning fireplace, dining area, and a walk-out deck, all with stunning views of the bay. 3 car parking with direct elevator access, common roof deck, laundry room, security, doorman services.",Cooperative,1922.0,"Central, Radiant, Steam",,"Attached, Enclosed, Garage Door Opener, Interior Access, Independent, On Site, Driveway, Shared Driveway",,3,3.0,3.0,4438.0,3.0,3.0,San Francisco,Sherman Elementary School,7.0,0.3,Marina Middle School,6.0,0.8,Galileo High School,8.0,0.7,"Carpet, Marble, Stone, Wood","Central, Radiant, Steam",,"Dishwasher, Disposal, Range Hood, Microwave",Inside Room,"Attached, Enclosed, Garage Door Opener, Interior Access, Independent, On Site, Driveway, Shared Driveway",8296987.0,100334.0,2020-07-29,9000000.0,2015-04-17,7550000.0,San Francisco,94109,CA
32733,2250 Babette Way,320000.0,"2250 Babette Way, Sacramento, CA 95832 is a single family home that contains 1,160 sq ft and was built in 1960. It contains 3 bedrooms and 2 bathrooms. This home last sold for $320,000 in October 2020. 
 
The Zestimate for this house is $341,410. The Rent Zestimate for this home is $1,880/mo.",SingleFamily,1960.0,Central,Central Air,"Garage, Garage - Attached, Covered",6969.0,3,2.0,2.0,1160.0,2.0,2.0,Sacramento,,,,,,,John F. Kennedy High School,6.0,3.4,"Tile, Laminate","Forced air, Electric, Gas",Central,Range / Oven,In Garage,"Garage, Garage - Attached, Covered",178599.0,2273.0,2020-09-26,299900.0,2016-05-26,100000.0,Sacramento,95832,CA
43710,2016 Ocean Street Ext,1050000.0,"Located in the coveted Italian Gardens neighborhood of SC. Built by the Ferrari family in 1906 and only sold once since, this vintage farmhouse greets you w/a covered front porch & mature citrus trees. Stand-up basement could be a wine/root cellar or home gym. Next door is the 832 sq ft barn. With its hayloft and patinated tin siding, it is bursting w/rustic charm & possibility. This would be a great space for a hobbyist or homesteader, for artists & artisans or for a distance-learning pod. Over the last 2 yrs this home has been nurtured w/close to $100K in upgrades. These include a new septic system, upgraded electrical & plumbing, interior/exterior paint, new gutters & downspouts. Properties rarely become available here as families stay for generations. This quiet neighborhood has several organic farms, summer produce stands, free little libraries & private river access. This idyllic setting is also practical in its close proximity to Downtown, UCSC, beaches & hiking in the redwoods.",SingleFamily,1906.0,"Wall Furnace, Central Forced Air - Gas",Window / Wall Unit,0 spaces,7797.0,3,2.0,2.0,1423.0,0.0,0.0,Santa Cruz,De Laveaga Elementary School,5.0,2.1,Mission Hill Middle School,6.0,1.3,Harbor High School,7.0,2.3,"Carpet, Vinyl / Linoleum","Forced air, Gas",Wall,"Dryer, Washer","Tub / Sink, Washer / Dryer",,816000.0,9655.0,2020-11-14,975000.0,2018-04-18,800000.0,Santa Cruz,95060,CA
10053,9310 Benbow Dr,705000.0,"Welcome home to 9310 Benbow Drive! Nestled in Gilroy's desirable North West side with top local schools. This two story home provides vaulted ceilings with abundant natural light and wood burning fireplace. The kitchen offers ample cabinetry, and open views of the dining area and backyard, with stainless steel appliances. Downstairs you have a half bathroom and separate laundry room, and access to the two car attached garage. 

Upstairs you have new carpet in the hallway and bedrooms. The master suite provides copious space with separate shower and tub and dual sinks. The additional bedrooms provide ample space and natural light. From the staircase landing you have amazing views of the hills and landscape through the multiple windows. The backyard is an easy to maintain space to enjoy. 

Located in a peaceful residential environment, award-winning parks, golf courses, recreation programs, urban forest, Gilroy Gardens Theme Park, and the annual Festivals. With easy access to Santa Teresa Boulevard, shopping and amenities. In close proximity to Sunrise Park, Christopher High School, Brownell Middle School and Luigi Aprea Elementary School. It's time to enjoy the amazing potential of this home and what this beautiful community has to offer!",SingleFamily,1997.0,Central Forced Air,Central AC,"Garage, Garage - Attached, Covered",4375.0,"Master Suite / Retreat, Walk-in Closet",3.0,2.0,1689.0,2.0,2.0,Gilroy,Luigi Aprea Elementary School,6.0,0.4,Brownell Middle School,5.0,1.6,Christopher High School,6.0,0.6,"Tile, Laminate, Carpet",Forced air,Central,"Dishwasher, Dryer, Range / Oven, Refrigerator","Dryer, Inside","Garage, Garage - Attached, Covered",356011.0,4628.0,2020-04-08,719000.0,1998-01-12,244000.0,Gilroy,95020,CA
22883,146 Witmer St,955000.0,***Close Proximity to Downtown LA ***100% Vacant Due to Recent Fire Damage ***Potential Development Opportunity with LACW Zoning ***TOC Tier 2 ***11 Units By-Right; 20 Units with Density Bonus,Unknown,1920.0,None,None,None,,,,,,0.0,0.0,Los Angeles,,,,Sal Castro Middle School,3.0,0.2,Belmont Senior High School,3.0,0.1,,None,None,,,None,,,2020-07-26,1000000.0,,,Los Angeles,90026,CA
12057,2239 Warfield Way UNIT D,580000.0,"Highly sought after open green space community. Move in ready. Tile and laminated floors through out.  3 beds and 1.5 baths. 2 Car garage. Laundry in the unit.  Great size patio in back. Perfect home for a first time buyer or investor. Close to schools, shopping dinning and much more. Must See! Don't miss out on this great opportunity.",Condo,1979.0,"Gas, Forced Air",None,"Garage, Garage - Attached, Covered",,3,2.0,1.0,1125.0,1.0,1.0,San Jose,Stonegate Elementary School,5.0,0.6,,,,Yerba Buena High School,5.0,0.5,,"Forced air, Gas",None,"Dryer, Washer","Washer / Dryer, Inside, Electricity Hookup (220V)","Garage, Garage - Attached, Covered",554000.0,8214.0,2020-04-28,569888.0,2006-03-22,455000.0,San Jose,95122,CA
21681,3300 Narvaez Ave UNIT 9,120000.0,Lots of running room ! 2 bedroom 2 bath with den and enclosed bonus room.  master bath with dressing area triple mirrored closet doors  separate laundry including washer and dryer overlooks the clubhouse guest parking great location great neighbors rent 727 on rent control no property tax outside park inspection a little tlc and call it home. One person 55 the other can be 45.,MobileManufactured,1968.0,Central Forced Air,Central AC,Carport,,2,2.0,2.0,1440.0,0.0,0.0,San Jose,"Shirakawa (George, Sr.) Elementary School",5.0,2.5,,,,Andrew P. Hill High School,4.0,2.2,"Carpet, Vinyl / Linoleum","Forced air, Gas",Central,"Dryer, Garbage disposal, Washer",Washer / Dryer,Carport,,,2020-05-08,159000.0,,,San Jose,95136,CA
21410,330 Cox Rd,1150000.0,"Your own private paradise in a fabulous, serene, close in Aptos country location! Sunny and serene country feel yet just minutes to quaint Aptos Village as well as Valencia Elementary, Aptos Jr & High Schoo! This amazing, single level home has all you've been looking for & much more at an incredible price! Roll up the circular driveway & serenity will take over- lush/mature gardens set the stage for an amazing home & property! This tasteful home feature's include: a wonderful master suite; fabulous gourmet kitchen; 3rd BR/open loft; spacious living & family rooms; & vaulted light filled rooms! Soak the stress away in your own private spa nestled in the whimsical garden; ample 2 car detached garage w/2 additional attached spaces- perfect for office/art studio/game room or?Added bonus:solar energy (leased) & tankless water heater! You will not find a more comfortable well cared for home! Don't miss your opportunity to see this fantastic home & property! THIS IS THE 1!",SingleFamily,1990.0,"Central Forced Air - Gas, Propane, Stove - Pellet",Ceiling Fan,"Garage, Garage - Attached",16552.8,"Master Bedroom on Ground Floor, More than One Bedroom on Ground Floor",3.0,2.0,1810.0,0.0,0.0,Aptos,Valencia Elementary School,6.0,2.3,,,,Aptos High School,7.0,1.3,,"Forced air, Gas",Central,"Dishwasher, Range / Oven, Refrigerator",Inside,"Garage, Garage - Attached",745137.0,8371.0,2020-07-27,1150000.0,2013-04-22,675000.0,Aptos,95003,CA
28757,770 16th Ave,1463800.0,"Beautiful full floor Edwardian Condo located in one of San Francisco's most desirable neighborhood -Central Richmond--Spacious formal living room with fireplace--Inviting dining room which opens to kitchen--Gourmet Kitchen is updated with high-end stainless Steel appliances, luxury cabinets and granite counter tops--Spacious & Bright master suite with hardwood floors, high ceiling, sitting area and french doors leading to balcony--Both bathrooms updated with tile floors, newer vanity and tile shower walls--One car parking space and storage area--inside utility area--A very short walk to Golden Gate Park, Rose Garden, Museums and shopping and dining on Balboa, Geary and Clement--close to MUNI, PresidioGo and tech shuttle stops",Condo,1922.0,Central Forced Air,None,Garage - Attached,,2,2.0,2.0,1525.0,0.0,0.0,San Francisco,Argonne Elementary School,8.0,0.2,Presidio Middle School,8.0,1.1,Independence High School,3.0,0.9,"Tile, Hardwood, Carpet","Forced air, Gas",None,"Dishwasher, Refrigerator","Inside, Electricity Hookup (220V)",Garage - Attached,1232982.0,14804.0,2020-08-05,1540000.0,2014-06-11,1100000.0,San Francisco,94118,CA
36947,26 Mizpah St,2000000.0,"This classic shingle-style Victorian provides the perfect balance of urban living & nature; it's in the heart of the city, but just steps away from over 60 acres of hiking trails & rec space in Glen Canyon. Featuring 4 bedrooms, 2 bathrooms, & garage w/ expansion potential. The living room flows into the formal dining room. An adjacent alcove is the perfect spot for a casual lounge, office or play area.  The social space continues into the kitchen. An additional room, ideal for a breakfast nook or home office, sits behind the kitchen. The guest bedroom is located on the main level, w/ an adjacent updated bathroom off the main hallway. A convenient laundry room sits behind the kitchen. The upper level boasts a desirable 3-bedroom layout, 1 bathroom, & linen closet. The primary bedroom features an extended office area, or your future closet or en-suite bathroom. Serene backyard accessible from the main level & garage. The large garage can easily accommodate 2 cars & tons of storage.",SingleFamily,1906.0,Central,,"Attached, Garage Door Opener, Interior Access, On Site (Single Family Only)",2495.0,4,2.0,2.0,2049.0,2.0,2.0,San Francisco,,,,,,,,,,Wood,Central,,"Dishwasher, Disposal, Range Hood, Microwave",Inside Room,"Attached, Garage Door Opener, Interior Access, On Site (Single Family Only)",966463.0,12239.0,2020-10-08,1995000.0,2010-12-22,825000.0,San Francisco,94131,CA
32809,3308 Mosscreek Ln,550000.0,"This Two Bedroom, 1.5 Baths Townhouse Has It All!!!  Conveniently located in a well maintained complex and in the heart, most favorable area of Evergreen!!!  Approx 1,008 Sq Ft of living area,  move-in-ready conditions with tiles flooring downstairs, Inside laundry, Small but Cozy Private Patio/Yard For Entertaining & BBQ, Side By Side 2 Car Garage Easy Access Directly To The Yard and Home. HOA Fees Due of $425 Monthly Includes Community Pool and Water; Property is Close to Anything You can Thank of Such As: Walking Distance to Silver Creek High School, One of The Top-Rated High Schools In The Evergreen area, Close To Many Restaurants & Fast Food Restaurants, Post Office, Movie Theater, Parks, Target & Easy Access to Highway 10 Makes This Townhouse a Great Starter Home For First Time Home Buyers.",Townhouse,1974.0,Other,None,"Garage, Garage - Attached, Covered",766.0,2,2.0,1.0,1008.0,1.0,1.0,San Jose,Dove Hill Elementary School,5.0,0.3,,,,Silver Creek High School,8.0,0.3,,Other,None,,,"Garage, Garage - Attached, Covered",270230.0,4681.0,2020-09-11,549000.0,2012-08-31,240000.0,San Jose,95121,CA
8163,22002 W Manning Ave,245000.0,"22002 W Manning Ave, San Joaquin, CA 93660 is a single family home that contains 1,636 sq ft and was built in 2004. It contains 4 bedrooms and 2 bathrooms. This home last sold for $245,000 in April 2020. 
 
The Zestimate for this house is $269,807. The Rent Zestimate for this home is $1,595/mo.",SingleFamily,2004.0,Forced air,Central,Carport,11325.6,4,2.0,,1636.0,0.0,0.0,Urban,San Joaquin Elementary School,2.0,0.4,,,,Tranquillity High School,3.0,4.9,Hardwood,Forced air,Central,,On Porch,Carport,80801.0,870.0,2019-12-19,249977.0,2019-10-02,90000.0,San Joaquin,93660,CA
7460,32 Sala Ter,1250000.0,"Elegant Marina style home in Outer Mission. 1920s charm radiates throughout with its hardwood floors and myriad of period details. An ornate fireplace gives the bright living room an inviting feel. A spacious formal dining room is situated between the living room and large kitchen. Two bedrooms are featured on the main level. Both of which boast an excellent view of surrounding hills and a portion of the Bay Bridge. Downstairs, you will find a handy second bath and permitted room. The garage offers abundant space for parking and storage. This home's backyard captures the view quite well and offers adequate space for gardening and leisure.",SingleFamily,1926.0,,,"Independent, On Site (Single Family Only), Driveway",2195.0,3,2.0,2.0,1651.0,1.0,1.0,San Francisco,Longfellow Elementary School,3.0,0.2,Denman (James) Middle School,4.0,0.5,Leadership High School,5.0,0.5,Wood,,,,,"Independent, On Site (Single Family Only), Driveway",171184.0,2079.0,2020-02-21,995000.0,,,San Francisco,94112,CA
16549,7186 Wooded Lake Dr,2025000.0,"Located in the foothills in a neighborhood bordering Almaden Quicksilver County Park, this 2 story home with generously sized rooms offers both formal and informal living spaces that showcase the beauty of the woods with walls of windows and over 800 SF of expansive Ipe deck with wrought iron railing that spans the length of the home for indoor and outdoor living. All bedrooms including a spacious master suite plus a bonus office landing are found upstairs. Recent home updates include new brushed nickel levers, Lutron light switches, fresh paint, new carpets, new wide plank laminate floors, metal standing seam roof and, several years ago, new dual pane windows. Not only are the rooms sizable, the property consists of almost ¾ of an acre. Incredible storage areas include a 1,103 SF 3-car garage with workshop. Enjoy private living in a tranquil setting in the Leyland High School district close to Almaden Golf and Country Club, hiking, Almaden Expressway, and shopping.",SingleFamily,1976.0,Central Forced Air,Central AC,"Garage, Garage - Attached, Covered",37897.2,"Master Suite / Retreat, Walk-in Closet",3.0,2.0,2800.0,2.0,2.0,San Jose,Simonds Elementary School,7.0,0.9,Castillero Middle School,6.0,0.8,Leland High School,8.0,2.0,"Hardwood, Laminate, Carpet","Forced air, Electric, Gas",Central,"Dishwasher, Garbage disposal","Washer / Dryer, Inside","Garage, Garage - Attached, Covered",1330530.0,16804.0,2020-06-08,1998000.0,2002-03-28,985000.0,San Jose,95120,CA
31941,1156 Alicante Dr,1120000.0,"A graceful combination of spaciousness, sun filled rooms, duel paned windows & hardwood floors in this exceptional split-level Sun Valley/Linda Mar home.  New paint throughout; upgraded baths; large family room (approx 25ft X 15ft) with new carpet.  Fireplace in living room & family room.  Oversized eat-in kitchen with loads of cabinet space.  Low maintenance back yard; fruit trees; landscaped and with added putting green. Fun.  Close to all coastal activities, schools, shopping and twenty minutes to San Francisco.  Escrow opened with Lawyer's Title in Burlingame.",SingleFamily,1962.0,Central Forced Air,None,"Underground/Basement, Garage - Attached",5248.0,3,2.0,2.0,1510.0,0.0,0.0,Pacifica,Cabrillo Elementary School,7.0,1.4,,,,Jefferson High School,4.0,6.9,"Hardwood, Carpet, Vinyl / Linoleum",Forced air,None,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Washer","In Garage, Washer / Dryer","Underground/Basement, Garage - Attached",117388.0,2247.0,2020-09-11,1050000.0,,,Pacifica,94044,CA
